Circuit,Date,Excel Time,Value,Notes
B,7/23/2024 02:58:22 AM EDT,45496.12387,3759,
B,7/23/2024 03:13:23 AM EDT,45496.13429,3843,
B,7/23/2024 03:28:24 AM EDT,45496.14472,3744,
B,7/23/2024 03:43:25 AM EDT,45496.15515,3753,
B,7/23/2024 03:58:26 AM EDT,45496.16558,3771,
B,7/23/2024 04:13:27 AM EDT,45496.17601,3752,
B,7/23/2024 04:28:28 AM EDT,45496.18644,3814,
B,7/23/2024 04:43:29 AM EDT,45496.19686,3731,
B,7/23/2024 04:58:30 AM EDT,45496.20729,3721,
B,7/23/2024 05:13:31 AM EDT,45496.21772,3719,
B,7/23/2024 05:28:32 AM EDT,45496.22815,3708,
B,7/23/2024 05:43:33 AM EDT,45496.23858,3737,
B,7/23/2024 05:58:34 AM EDT,45496.249,3770,
B,7/23/2024 06:13:35 AM EDT,45496.25943,3713,
B,7/23/2024 06:28:36 AM EDT,45496.26986,3654,
B,7/23/2024 06:43:37 AM EDT,45496.28029,3647,
B,7/23/2024 06:58:38 AM EDT,45496.29072,3622,
B,7/23/2024 07:13:39 AM EDT,45496.30115,3611,
B,7/23/2024 07:28:40 AM EDT,45496.31157,3579,
B,7/23/2024 07:43:41 AM EDT,45496.322,3542,
B,7/23/2024 07:58:42 AM EDT,45496.33243,3593,
B,7/23/2024 08:13:43 AM EDT,45496.34286,3532,
B,7/23/2024 08:28:44 AM EDT,45496.35329,3402,
B,7/23/2024 08:43:45 AM EDT,45496.36372,3472,
B,7/23/2024 08:58:46 AM EDT,45496.37414,3806,
B,7/23/2024 09:13:47 AM EDT,45496.38457,3424,
B,7/23/2024 09:28:48 AM EDT,45496.395,3336,
B,7/23/2024 09:43:49 AM EDT,45496.40543,3373,
B,7/23/2024 09:58:50 AM EDT,45496.41586,3245,
B,7/23/2024 10:13:51 AM EDT,45496.42628,3233,
B,7/23/2024 10:28:52 AM EDT,45496.43671,3221,
B,7/23/2024 10:43:53 AM EDT,45496.44714,3065,
B,7/23/2024 10:58:54 AM EDT,45496.45757,3090,
B,7/23/2024 11:13:55 AM EDT,45496.468,3035,
B,7/23/2024 11:28:56 AM EDT,45496.47843,2863,
B,7/23/2024 11:43:57 AM EDT,45496.48885,2873,
B,7/23/2024 11:58:58 AM EDT,45496.49928,2862,
B,7/23/2024 12:13:59 PM EDT,45496.50971,2984,
B,7/23/2024 12:29:00 PM EDT,45496.52014,2871,
B,7/23/2024 12:44:01 PM EDT,45496.53057,3817,
B,7/23/2024 12:59:02 PM EDT,45496.541,3883,
B,7/23/2024 01:14:03 PM EDT,45496.55142,3638,
B,7/23/2024 01:14:03 PM EDT,45496.55142,3638,
B,7/23/2024 01:29:04 PM EDT,45496.56185,3701,
B,7/23/2024 01:44:05 PM EDT,45496.57228,3220,
B,7/23/2024 01:59:06 PM EDT,45496.58271,3719,
B,7/23/2024 02:14:07 PM EDT,45496.59314,3672,
B,7/23/2024 02:29:08 PM EDT,45496.60356,3647,
B,7/23/2024 02:29:08 PM EDT,45496.60356,3647,
B,7/23/2024 02:44:09 PM EDT,45496.61399,3944,
B,7/23/2024 02:59:10 PM EDT,45496.62442,4028,
B,7/23/2024 03:14:11 PM EDT,45496.63485,3742,
B,7/23/2024 03:14:11 PM EDT,45496.63485,3742,
B,7/23/2024 03:29:12 PM EDT,45496.64528,3804,
B,7/23/2024 03:44:13 PM EDT,45496.65571,2772,
B,7/23/2024 03:59:14 PM EDT,45496.66613,3700,
B,7/23/2024 04:14:15 PM EDT,45496.67656,3860,
B,7/23/2024 04:29:16 PM EDT,45496.68699,3928,
B,7/23/2024 04:29:16 PM EDT,45496.68699,3928,
B,7/23/2024 04:44:17 PM EDT,45496.69742,4051,
B,7/23/2024 04:59:18 PM EDT,45496.70785,4130,
B,7/23/2024 05:14:19 PM EDT,45496.71828,3988,
B,7/23/2024 05:29:20 PM EDT,45496.7287,3911,
B,7/23/2024 05:44:21 PM EDT,45496.73913,3716,
B,7/23/2024 05:59:22 PM EDT,45496.74956,3684,
B,7/23/2024 06:14:23 PM EDT,45496.75999,3701,
B,7/23/2024 06:29:24 PM EDT,45496.77042,3653,
B,7/23/2024 06:44:26 PM EDT,45496.78086,3830,
B,7/23/2024 06:59:27 PM EDT,45496.79128,3809,
B,7/23/2024 07:14:28 PM EDT,45496.80171,3701,
B,7/23/2024 07:29:29 PM EDT,45496.81214,3862,
B,7/23/2024 07:44:30 PM EDT,45496.82257,3895,
B,7/23/2024 07:59:31 PM EDT,45496.833,3989,
B,7/23/2024 08:14:32 PM EDT,45496.84343,3914,
B,7/23/2024 08:29:33 PM EDT,45496.85385,3897,
B,7/23/2024 08:44:34 PM EDT,45496.86428,3985,
B,7/23/2024 08:59:35 PM EDT,45496.87471,4092,
B,7/23/2024 09:14:36 PM EDT,45496.88514,4052,
B,7/23/2024 09:29:37 PM EDT,45496.89557,3993,
B,7/23/2024 09:44:38 PM EDT,45496.906,4047,
B,7/23/2024 09:44:38 PM EDT,45496.906,4047,
B,7/23/2024 09:59:39 PM EDT,45496.91642,3981,
B,7/23/2024 10:14:40 PM EDT,45496.92685,3965,
B,7/23/2024 10:29:41 PM EDT,45496.93728,4028,
B,7/23/2024 10:44:42 PM EDT,45496.94771,3928,
B,7/23/2024 10:59:43 PM EDT,45496.95814,3941,
B,7/23/2024 11:14:44 PM EDT,45496.96856,3895,
B,7/23/2024 11:29:45 PM EDT,45496.97899,3920,
B,7/23/2024 11:44:46 PM EDT,45496.98942,3880,
B,7/23/2024 11:59:47 PM EDT,45496.99985,3848,
B,7/24/2024 12:14:48 AM EDT,45497.01028,3845,
B,7/24/2024 12:29:49 AM EDT,45497.02071,3827,
B,7/24/2024 12:44:50 AM EDT,45497.03113,3809,
B,7/24/2024 12:59:51 AM EDT,45497.04156,3738,
B,7/24/2024 01:14:52 AM EDT,45497.05199,3788,
B,7/24/2024 01:29:53 AM EDT,45497.06242,3775,
B,7/24/2024 01:44:54 AM EDT,45497.07285,3720,
B,7/24/2024 01:59:55 AM EDT,45497.08328,3734,
B,7/24/2024 02:14:56 AM EDT,45497.0937,3717,
B,7/24/2024 02:29:57 AM EDT,45497.10413,3712,
B,7/24/2024 02:44:58 AM EDT,45497.11456,3827,
B,7/24/2024 02:59:59 AM EDT,45497.12499,3776,
B,7/24/2024 03:15:00 AM EDT,45497.13542,3748,
B,7/24/2024 03:30:01 AM EDT,45497.14584,3678,
B,7/24/2024 03:45:02 AM EDT,45497.15627,3768,
B,7/24/2024 04:00:03 AM EDT,45497.1667,3762,
B,7/24/2024 04:15:04 AM EDT,45497.17713,3697,
B,7/24/2024 04:30:05 AM EDT,45497.18756,3705,
B,7/24/2024 04:45:06 AM EDT,45497.19799,3703,
B,7/24/2024 05:00:07 AM EDT,45497.20841,3720,
B,7/24/2024 05:15:08 AM EDT,45497.21884,3748,
B,7/24/2024 05:30:09 AM EDT,45497.22927,3729,
B,7/24/2024 05:45:10 AM EDT,45497.2397,3704,
B,7/24/2024 06:00:11 AM EDT,45497.25013,3725,
B,7/24/2024 06:15:12 AM EDT,45497.26056,3786,
B,7/24/2024 06:30:13 AM EDT,45497.27098,3687,
B,7/24/2024 06:45:14 AM EDT,45497.28141,3674,
B,7/24/2024 07:00:15 AM EDT,45497.29184,3530,
B,7/24/2024 07:15:16 AM EDT,45497.30227,3464,
B,7/24/2024 07:30:17 AM EDT,45497.3127,3397,
B,7/24/2024 07:45:18 AM EDT,45497.32312,3322,
B,7/24/2024 08:00:19 AM EDT,45497.33355,3583,
B,7/24/2024 08:15:20 AM EDT,45497.34398,3528,
B,7/24/2024 08:30:21 AM EDT,45497.35441,3524,
B,7/24/2024 08:45:22 AM EDT,45497.36484,3480,
B,7/24/2024 09:00:23 AM EDT,45497.37527,3452,
B,7/24/2024 09:15:24 AM EDT,45497.38569,3449,
B,7/24/2024 09:30:25 AM EDT,45497.39612,3320,
B,7/24/2024 09:45:26 AM EDT,45497.40655,3271,
B,7/24/2024 10:00:27 AM EDT,45497.41698,3131,
B,7/24/2024 10:15:28 AM EDT,45497.42741,3124,
B,7/24/2024 10:30:29 AM EDT,45497.43784,3162,
B,7/24/2024 10:45:30 AM EDT,45497.44826,3053,
B,7/24/2024 11:00:31 AM EDT,45497.45869,3113,
B,7/24/2024 11:15:32 AM EDT,45497.46912,2994,
B,7/24/2024 11:30:33 AM EDT,45497.47955,3011,
B,7/24/2024 11:45:34 AM EDT,45497.48998,3070,
B,7/24/2024 12:00:35 PM EDT,45497.50041,2906,
B,7/24/2024 12:15:36 PM EDT,45497.51083,3376,
B,7/24/2024 12:30:37 PM EDT,45497.52126,4133,
B,7/24/2024 12:45:38 PM EDT,45497.53169,2890,
B,7/24/2024 01:00:40 PM EDT,45497.54213,2777,
B,7/24/2024 01:15:41 PM EDT,45497.55256,4025,
B,7/24/2024 01:30:42 PM EDT,45497.56299,2902,
B,7/24/2024 01:45:43 PM EDT,45497.57341,3970,
B,7/24/2024 02:00:44 PM EDT,45497.58384,4351,
B,7/24/2024 02:15:45 PM EDT,45497.59427,3422,
B,7/24/2024 02:30:46 PM EDT,45497.6047,3301,
B,7/24/2024 02:45:47 PM EDT,45497.61513,3110,
B,7/24/2024 03:00:48 PM EDT,45497.62556,2990,
B,7/24/2024 03:15:49 PM EDT,45497.63598,3523,
B,7/24/2024 03:30:50 PM EDT,45497.64641,3489,
B,7/24/2024 03:45:51 PM EDT,45497.65684,3388,
B,7/24/2024 04:00:52 PM EDT,45497.66727,3433,
B,7/24/2024 04:15:53 PM EDT,45497.6777,3206,
B,7/24/2024 04:30:54 PM EDT,45497.68813,3253,
B,7/24/2024 04:45:55 PM EDT,45497.69855,3387,
B,7/24/2024 05:00:56 PM EDT,45497.70898,3389,
B,7/24/2024 05:15:57 PM EDT,45497.71941,3467,
B,7/24/2024 05:30:58 PM EDT,45497.72984,3544,
B,7/24/2024 05:45:59 PM EDT,45497.74027,3639,
B,7/24/2024 06:01:00 PM EDT,45497.75069,3599,
B,7/24/2024 06:16:01 PM EDT,45497.76112,3675,
B,7/24/2024 06:31:02 PM EDT,45497.77155,3818,
B,7/24/2024 06:46:03 PM EDT,45497.78198,3973,
B,7/24/2024 07:01:04 PM EDT,45497.79241,3757,
B,7/24/2024 07:16:05 PM EDT,45497.80284,3864,
B,7/24/2024 07:31:06 PM EDT,45497.81326,3908,
B,7/24/2024 07:46:07 PM EDT,45497.82369,3812,
B,7/24/2024 08:01:08 PM EDT,45497.83412,3993,
B,7/24/2024 08:16:09 PM EDT,45497.84455,4080,
B,7/24/2024 08:31:10 PM EDT,45497.85498,3966,
B,7/24/2024 08:46:11 PM EDT,45497.86541,4028,
B,7/24/2024 09:01:12 PM EDT,45497.87583,4096,
B,7/24/2024 09:16:13 PM EDT,45497.88626,4074,
B,7/24/2024 09:31:14 PM EDT,45497.89669,4105,
B,7/24/2024 09:46:15 PM EDT,45497.90712,4029,
B,7/24/2024 10:01:16 PM EDT,45497.91755,4078,
B,7/24/2024 10:16:17 PM EDT,45497.92797,3974,
B,7/24/2024 10:31:18 PM EDT,45497.9384,3996,
B,7/24/2024 10:46:19 PM EDT,45497.94883,3974,
B,7/24/2024 11:01:20 PM EDT,45497.95926,3969,
B,7/24/2024 11:16:21 PM EDT,45497.96969,3951,
B,7/24/2024 11:31:22 PM EDT,45497.98012,3921,
B,7/24/2024 11:46:23 PM EDT,45497.99054,3891,
B,7/25/2024 12:01:24 AM EDT,45498.00097,3879,
B,7/25/2024 12:16:25 AM EDT,45498.0114,3834,
B,7/25/2024 12:31:26 AM EDT,45498.02183,3808,
B,7/25/2024 12:46:27 AM EDT,45498.03226,3817,
B,7/25/2024 01:01:28 AM EDT,45498.04269,3753,
B,7/25/2024 01:16:29 AM EDT,45498.05311,3764,
B,7/25/2024 01:31:30 AM EDT,45498.06354,3762,
B,7/25/2024 01:46:31 AM EDT,45498.07397,3747,
B,7/25/2024 02:01:32 AM EDT,45498.0844,3789,
B,7/25/2024 02:16:33 AM EDT,45498.09483,3773,
B,7/25/2024 02:31:34 AM EDT,45498.10525,3732,
B,7/25/2024 02:46:35 AM EDT,45498.11568,3714,
B,7/25/2024 03:01:36 AM EDT,45498.12611,3781,
B,7/25/2024 03:16:37 AM EDT,45498.13654,3722,
B,7/25/2024 03:31:38 AM EDT,45498.14697,3687,
B,7/25/2024 03:46:39 AM EDT,45498.1574,3723,
B,7/25/2024 04:01:40 AM EDT,45498.16782,3639,
B,7/25/2024 04:16:41 AM EDT,45498.17825,3592,
B,7/25/2024 04:31:42 AM EDT,45498.18868,3596,
B,7/25/2024 04:46:43 AM EDT,45498.19911,3618,
B,7/25/2024 05:01:44 AM EDT,45498.20954,3568,
B,7/25/2024 05:16:45 AM EDT,45498.21997,3617,
B,7/25/2024 05:31:46 AM EDT,45498.23039,3613,
B,7/25/2024 05:46:47 AM EDT,45498.24082,3549,
B,7/25/2024 06:01:48 AM EDT,45498.25125,3532,
B,7/25/2024 06:16:49 AM EDT,45498.26168,3503,
B,7/25/2024 06:31:50 AM EDT,45498.27211,3572,
B,7/25/2024 06:46:51 AM EDT,45498.28253,3483,
B,7/25/2024 07:01:53 AM EDT,45498.29297,3489,
B,7/25/2024 07:16:54 AM EDT,45498.3034,3518,
B,7/25/2024 07:31:55 AM EDT,45498.31383,3500,
B,7/25/2024 07:46:56 AM EDT,45498.32426,3527,
B,7/25/2024 08:01:57 AM EDT,45498.33469,3372,
B,7/25/2024 08:16:58 AM EDT,45498.34512,3231,
B,7/25/2024 08:31:59 AM EDT,45498.35554,3311,
B,7/25/2024 08:47:00 AM EDT,45498.36597,3484,
B,7/25/2024 09:02:01 AM EDT,45498.3764,3104,
B,7/25/2024 09:17:02 AM EDT,45498.38683,3691,
B,7/25/2024 09:32:03 AM EDT,45498.39726,3301,
B,7/25/2024 09:47:04 AM EDT,45498.40769,3695,
B,7/25/2024 10:02:05 AM EDT,45498.41811,2839,
B,7/25/2024 10:17:06 AM EDT,45498.42854,3285,
B,7/25/2024 10:32:07 AM EDT,45498.43897,2672,
B,7/25/2024 10:47:08 AM EDT,45498.4494,2697,
B,7/25/2024 11:02:09 AM EDT,45498.45983,3248,
B,7/25/2024 11:17:10 AM EDT,45498.47025,2708,
B,7/25/2024 11:32:11 AM EDT,45498.48068,2678,
B,7/25/2024 11:47:12 AM EDT,45498.49111,3672,
B,7/25/2024 12:02:13 PM EDT,45498.50154,2749,
B,7/25/2024 12:17:14 PM EDT,45498.51197,3738,
B,7/25/2024 12:17:14 PM EDT,45498.51197,3738,
B,7/25/2024 12:32:15 PM EDT,45498.5224,2643,
B,7/25/2024 12:47:16 PM EDT,45498.53282,3512,
B,7/25/2024 01:02:17 PM EDT,45498.54325,2577,
B,7/25/2024 01:17:18 PM EDT,45498.55368,3832,
B,7/25/2024 01:32:19 PM EDT,45498.56411,3615,
B,7/25/2024 01:47:20 PM EDT,45498.57454,2629,
B,7/25/2024 02:02:21 PM EDT,45498.58497,2611,
B,7/25/2024 02:17:22 PM EDT,45498.59539,3650,
B,7/25/2024 02:32:23 PM EDT,45498.60582,3791,
B,7/25/2024 02:32:23 PM EDT,45498.60582,3791,
B,7/25/2024 02:47:24 PM EDT,45498.61625,2615,
B,7/25/2024 03:02:25 PM EDT,45498.62668,2633,
B,7/25/2024 03:17:26 PM EDT,45498.63711,3096,
B,7/25/2024 03:32:27 PM EDT,45498.64753,2745,
B,7/25/2024 03:32:27 PM EDT,45498.64753,2745,
B,7/25/2024 03:47:28 PM EDT,45498.65796,2627,
B,7/25/2024 04:02:29 PM EDT,45498.66839,2863,
B,7/25/2024 04:17:30 PM EDT,45498.67882,2615,
B,7/25/2024 04:32:31 PM EDT,45498.68925,2703,
B,7/25/2024 04:47:32 PM EDT,45498.69968,2720,
B,7/25/2024 04:47:32 PM EDT,45498.69968,2720,
B,7/25/2024 05:02:33 PM EDT,45498.7101,3283,
B,7/25/2024 05:17:34 PM EDT,45498.72053,3644,
B,7/25/2024 05:32:35 PM EDT,45498.73096,2970,
B,7/25/2024 05:47:36 PM EDT,45498.74139,3118,
B,7/25/2024 05:47:36 PM EDT,45498.74139,3118,
B,7/25/2024 06:02:37 PM EDT,45498.75182,3164,
B,7/25/2024 06:17:38 PM EDT,45498.76225,3193,
B,7/25/2024 06:32:39 PM EDT,45498.77267,3275,
B,7/25/2024 06:47:40 PM EDT,45498.7831,3381,
B,7/25/2024 07:02:41 PM EDT,45498.79353,3612,
B,7/25/2024 07:17:42 PM EDT,45498.80396,3694,
B,7/25/2024 07:32:43 PM EDT,45498.81439,3628,
B,7/25/2024 07:47:44 PM EDT,45498.82481,3683,
B,7/25/2024 08:02:45 PM EDT,45498.83524,3738,
B,7/25/2024 08:17:46 PM EDT,45498.84567,3687,
B,7/25/2024 08:32:47 PM EDT,45498.8561,3786,
B,7/25/2024 08:32:47 PM EDT,45498.8561,3786,
B,7/25/2024 08:47:48 PM EDT,45498.86653,3775,
B,7/25/2024 09:02:49 PM EDT,45498.87696,3778,
B,7/25/2024 09:17:50 PM EDT,45498.88738,3741,
B,7/25/2024 09:17:50 PM EDT,45498.88738,3741,
B,7/25/2024 09:32:51 PM EDT,45498.89781,3717,
B,7/25/2024 09:47:52 PM EDT,45498.90824,3695,
B,7/25/2024 09:47:52 PM EDT,45498.90824,3695,
B,7/25/2024 10:02:53 PM EDT,45498.91867,3662,
B,7/25/2024 10:17:54 PM EDT,45498.9291,3664,
B,7/25/2024 10:17:54 PM EDT,45498.9291,3664,
B,7/25/2024 10:32:55 PM EDT,45498.93953,3658,
B,7/25/2024 10:47:56 PM EDT,45498.94995,3648,
B,7/25/2024 10:47:56 PM EDT,45498.94995,3648,
B,7/25/2024 11:02:57 PM EDT,45498.96038,3675,
B,7/25/2024 11:17:58 PM EDT,45498.97081,3580,
B,7/25/2024 11:32:59 PM EDT,45498.98124,3602,
B,7/25/2024 11:48:00 PM EDT,45498.99167,3547,
B,7/26/2024 12:03:01 AM EDT,45499.00209,3536,
B,7/26/2024 12:18:02 AM EDT,45499.01252,3478,
B,7/26/2024 12:33:03 AM EDT,45499.02295,3556,
B,7/26/2024 12:33:03 AM EDT,45499.02295,3556,
B,7/26/2024 12:48:04 AM EDT,45499.03338,3509,
B,7/26/2024 01:03:05 AM EDT,45499.04381,3510,
B,7/26/2024 01:18:07 AM EDT,45499.05425,3469,
B,7/26/2024 01:33:08 AM EDT,45499.06468,3527,
B,7/26/2024 01:33:08 AM EDT,45499.06468,3527,
B,7/26/2024 01:48:10 AM EDT,45499.07512,3451,
B,7/26/2024 02:03:11 AM EDT,45499.08554,3437,
B,7/26/2024 02:18:12 AM EDT,45499.09597,3430,
B,7/26/2024 02:33:13 AM EDT,45499.1064,3420,
B,7/26/2024 02:48:14 AM EDT,45499.11683,3470,
B,7/26/2024 02:48:14 AM EDT,45499.11683,3470,
B,7/26/2024 03:03:15 AM EDT,45499.12726,3426,
B,7/26/2024 03:18:16 AM EDT,45499.13769,3431,
B,7/26/2024 03:33:17 AM EDT,45499.14811,3441,
B,7/26/2024 03:48:18 AM EDT,45499.15854,3408,
B,7/26/2024 03:48:18 AM EDT,45499.15854,3408,
B,7/26/2024 04:03:19 AM EDT,45499.16897,3409,
B,7/26/2024 04:18:20 AM EDT,45499.1794,3399,
B,7/26/2024 04:18:20 AM EDT,45499.1794,3399,
B,7/26/2024 04:33:21 AM EDT,45499.18983,3456,
B,7/26/2024 04:48:22 AM EDT,45499.20025,3422,
B,7/26/2024 05:03:23 AM EDT,45499.21068,3474,
B,7/26/2024 05:03:23 AM EDT,45499.21068,3474,
B,7/26/2024 05:18:24 AM EDT,45499.22111,3443,
B,7/26/2024 05:33:25 AM EDT,45499.23154,3433,
B,7/26/2024 05:48:26 AM EDT,45499.24197,3439,
B,7/26/2024 06:03:27 AM EDT,45499.2524,3339,
B,7/26/2024 06:18:28 AM EDT,45499.26282,3278,
B,7/26/2024 06:18:28 AM EDT,45499.26282,3278,
B,7/26/2024 06:33:29 AM EDT,45499.27325,3258,
B,7/26/2024 06:48:30 AM EDT,45499.28368,3270,
B,7/26/2024 07:03:31 AM EDT,45499.29411,3295,
B,7/26/2024 07:18:32 AM EDT,45499.30454,3221,
B,7/26/2024 07:33:33 AM EDT,45499.31497,3173,
B,7/26/2024 07:48:34 AM EDT,45499.32539,3116,
B,7/26/2024 07:48:34 AM EDT,45499.32539,3116,
B,7/26/2024 08:03:35 AM EDT,45499.33582,3190,
B,7/26/2024 08:18:36 AM EDT,45499.34625,3129,
B,7/26/2024 08:33:37 AM EDT,45499.35668,3006,
B,7/26/2024 08:33:37 AM EDT,45499.35668,3006,
B,7/26/2024 08:48:38 AM EDT,45499.36711,3015,
B,7/26/2024 09:03:39 AM EDT,45499.37753,3159,
B,7/26/2024 09:18:40 AM EDT,45499.38796,3045,
B,7/26/2024 09:33:41 AM EDT,45499.39839,2909,
B,7/26/2024 09:48:42 AM EDT,45499.40882,2966,
B,7/26/2024 10:03:43 AM EDT,45499.41925,2938,
B,7/26/2024 10:18:44 AM EDT,45499.42968,2836,
B,7/26/2024 10:33:45 AM EDT,45499.4401,2897,
B,7/26/2024 10:48:46 AM EDT,45499.45053,3459,
B,7/26/2024 11:03:47 AM EDT,45499.46096,3782,
B,7/26/2024 11:18:48 AM EDT,45499.47139,2562,
B,7/26/2024 11:33:49 AM EDT,45499.48182,2552,
B,7/26/2024 11:48:50 AM EDT,45499.49225,3098,
B,7/26/2024 12:03:51 PM EDT,45499.50267,2571,
B,7/26/2024 12:18:52 PM EDT,45499.5131,2615,
B,7/26/2024 12:33:53 PM EDT,45499.52353,2596,
B,7/26/2024 12:48:54 PM EDT,45499.53396,2511,
B,7/26/2024 01:03:55 PM EDT,45499.54439,2518,
B,7/26/2024 01:18:56 PM EDT,45499.55481,2588,
B,7/26/2024 01:33:57 PM EDT,45499.56524,2520,
B,7/26/2024 01:48:58 PM EDT,45499.57567,2594,
B,7/26/2024 02:03:59 PM EDT,45499.5861,2626,
B,7/26/2024 02:03:59 PM EDT,45499.5861,2626,
B,7/26/2024 02:19:00 PM EDT,45499.59653,2579,
B,7/26/2024 02:34:01 PM EDT,45499.60696,2591,
B,7/26/2024 02:34:01 PM EDT,45499.60696,2591,
B,7/26/2024 02:49:02 PM EDT,45499.61738,2577,
B,7/26/2024 03:04:03 PM EDT,45499.62781,2588,
B,7/26/2024 03:19:04 PM EDT,45499.63824,2547,
B,7/26/2024 03:34:05 PM EDT,45499.64867,2686,
B,7/26/2024 03:49:06 PM EDT,45499.6591,2660,
B,7/26/2024 04:04:07 PM EDT,45499.66953,2788,
B,7/26/2024 04:04:07 PM EDT,45499.66953,2788,
B,7/26/2024 04:19:08 PM EDT,45499.67995,2795,
B,7/26/2024 04:34:09 PM EDT,45499.69038,2814,
B,7/26/2024 04:34:09 PM EDT,45499.69038,2814,
B,7/26/2024 04:49:10 PM EDT,45499.70081,2894,
B,7/26/2024 05:04:11 PM EDT,45499.71124,2877,
B,7/26/2024 05:19:12 PM EDT,45499.72167,3000,
B,7/26/2024 05:34:13 PM EDT,45499.73209,3127,
B,7/26/2024 05:49:14 PM EDT,45499.74252,3081,
B,7/26/2024 05:49:14 PM EDT,45499.74252,3081,
B,7/26/2024 06:04:15 PM EDT,45499.75295,3161,
B,7/26/2024 06:19:16 PM EDT,45499.76338,3266,
B,7/26/2024 06:34:17 PM EDT,45499.77381,3384,
B,7/26/2024 06:49:18 PM EDT,45499.78424,3458,
B,7/26/2024 06:49:18 PM EDT,45499.78424,3458,
B,7/26/2024 07:04:19 PM EDT,45499.79466,3527,
B,7/26/2024 07:19:20 PM EDT,45499.80509,3536,
B,7/26/2024 07:34:22 PM EDT,45499.81553,3657,
B,7/26/2024 07:49:24 PM EDT,45499.82597,3732,
B,7/26/2024 07:49:24 PM EDT,45499.82597,3732,
B,7/26/2024 08:04:25 PM EDT,45499.8364,3634,
B,7/26/2024 08:19:26 PM EDT,45499.84683,3645,
B,7/26/2024 08:19:26 PM EDT,45499.84683,3645,
B,7/26/2024 08:34:27 PM EDT,45499.85726,3790,
B,7/26/2024 08:49:28 PM EDT,45499.86769,3765,
B,7/26/2024 08:49:28 PM EDT,45499.86769,3765,
B,7/26/2024 09:04:29 PM EDT,45499.87811,3749,
B,7/26/2024 09:19:30 PM EDT,45499.88854,3738,
B,7/26/2024 09:34:31 PM EDT,45499.89897,3822,
B,7/26/2024 09:49:32 PM EDT,45499.9094,3708,
B,7/26/2024 09:49:32 PM EDT,45499.9094,3708,
B,7/26/2024 10:04:33 PM EDT,45499.91983,3837,
B,7/26/2024 10:19:34 PM EDT,45499.93025,3688,
B,7/26/2024 10:34:35 PM EDT,45499.94068,3618,
B,7/26/2024 10:49:36 PM EDT,45499.95111,3720,
B,7/26/2024 11:04:37 PM EDT,45499.96154,3657,
B,7/26/2024 11:04:37 PM EDT,45499.96154,3657,
B,7/26/2024 11:19:38 PM EDT,45499.97197,3668,
B,7/26/2024 11:34:39 PM EDT,45499.9824,3589,
B,7/26/2024 11:49:40 PM EDT,45499.99282,3589,
B,7/27/2024 12:04:41 AM EDT,45500.00325,3546,
B,7/27/2024 12:19:42 AM EDT,45500.01368,3599,
B,7/27/2024 12:19:42 AM EDT,45500.01368,3599,
B,7/27/2024 12:34:43 AM EDT,45500.02411,3569,
B,7/27/2024 12:49:44 AM EDT,45500.03454,3523,
B,7/27/2024 12:49:44 AM EDT,45500.03454,3523,
B,7/27/2024 01:04:45 AM EDT,45500.04497,3470,
B,7/27/2024 01:19:46 AM EDT,45500.05539,3507,
B,7/27/2024 01:34:47 AM EDT,45500.06582,3520,
B,7/27/2024 01:34:47 AM EDT,45500.06582,3520,
B,7/27/2024 01:49:48 AM EDT,45500.07625,3496,
B,7/27/2024 02:04:49 AM EDT,45500.08668,3473,
B,7/27/2024 02:19:50 AM EDT,45500.09711,3530,
B,7/27/2024 02:34:51 AM EDT,45500.10753,3466,
B,7/27/2024 02:49:52 AM EDT,45500.11796,3458,
B,7/27/2024 03:04:53 AM EDT,45500.12839,3441,
B,7/27/2024 03:19:54 AM EDT,45500.13882,3462,
B,7/27/2024 03:34:55 AM EDT,45500.14925,3455,
B,7/27/2024 03:49:56 AM EDT,45500.15968,3462,
B,7/27/2024 04:04:57 AM EDT,45500.1701,3466,
B,7/27/2024 04:19:58 AM EDT,45500.18053,3500,
B,7/27/2024 04:34:59 AM EDT,45500.19096,3406,
B,7/27/2024 04:50:00 AM EDT,45500.20139,3377,
B,7/27/2024 05:05:01 AM EDT,45500.21182,3367,
B,7/27/2024 05:20:02 AM EDT,45500.22225,3417,
B,7/27/2024 05:35:03 AM EDT,45500.23267,3380,
B,7/27/2024 05:50:04 AM EDT,45500.2431,3341,
B,7/27/2024 06:05:05 AM EDT,45500.25353,3265,
B,7/27/2024 06:20:06 AM EDT,45500.26396,3290,
B,7/27/2024 06:35:07 AM EDT,45500.27439,3287,
B,7/27/2024 06:50:08 AM EDT,45500.28481,3215,
B,7/27/2024 07:05:09 AM EDT,45500.29524,3173,
B,7/27/2024 07:20:10 AM EDT,45500.30567,3191,
B,7/27/2024 07:35:11 AM EDT,45500.3161,3071,
B,7/27/2024 07:50:12 AM EDT,45500.32653,3015,
B,7/27/2024 08:05:13 AM EDT,45500.33696,2931,
B,7/27/2024 08:20:14 AM EDT,45500.34738,2839,
B,7/27/2024 08:35:15 AM EDT,45500.35781,2764,
B,7/27/2024 08:50:16 AM EDT,45500.36824,2743,
B,7/27/2024 09:05:17 AM EDT,45500.37867,2783,
B,7/27/2024 09:20:18 AM EDT,45500.3891,2609,
B,7/27/2024 09:35:19 AM EDT,45500.39953,2506,
B,7/27/2024 09:50:20 AM EDT,45500.40995,2513,
B,7/27/2024 10:05:21 AM EDT,45500.42038,2446,
